validTimeUtc,globalHorizontalIrradiance,pressureMeanSeaLevel,temperature,uvIndex
2023-08-07T00:00:00+0000,567.3,29.96,72.4,2
2023-08-07T01:00:00+0000,370.7,29.95,71.0,1
2023-08-07T02:00:00+0000,171.6,29.96,68.1,0
2023-08-07T03:00:00+0000,5.9,29.98,65.6,0
2023-08-07T04:00:00+0000,0.0,29.99,65.0,0
2023-08-07T05:00:00+0000,0.0,30.01,64.5,0
2023-08-07T06:00:00+0000,0.0,30.01,64.3,0
2023-08-07T07:00:00+0000,0.0,30.01,64.0,0
2023-08-07T08:00:00+0000,0.0,30.0,63.2,0
2023-08-07T09:00:00+0000,0.0,29.99,63.6,0
2023-08-07T10:00:00+0000,0.0,29.97,63.4,0
2023-08-07T11:00:00+0000,0.0,29.96,62.9,0
2023-08-07T12:00:00+0000,0.0,29.97,62.5,0
2023-08-07T13:00:00+0000,0.0,29.99,62.9,0
2023-08-07T14:00:00+0000,32.4,30.01,63.4,0
2023-08-07T15:00:00+0000,186.3,30.02,66.1,2
2023-08-07T16:00:00+0000,395.0,30.03,71.0,4
2023-08-07T17:00:00+0000,602.5,30.04,73.3,6
2023-08-07T18:00:00+0000,769.8,30.05,74.9,9
2023-08-07T19:00:00+0000,865.7,30.06,76.4,11
2023-08-07T20:00:00+0000,920.1,30.05,76.7,11
2023-08-07T21:00:00+0000,905.5,30.03,78.2,9
2023-08-07T22:00:00+0000,832.4,30.02,77.8,7
2023-08-07T23:00:00+0000,722.8,30.01,77.6,4
2023-08-08T00:00:00+0000,548.2,30.02,76.0,2
2023-08-08T01:00:00+0000,355.9,30.01,74.9,0
2023-08-08T02:00:00+0000,165.9,30.01,73.3,0
2023-08-08T03:00:00+0000,6.9,30.01,70.8,0
2023-08-08T04:00:00+0000,0.0,30.02,69.9,0
2023-08-08T05:00:00+0000,0.0,30.03,69.2,0
2023-08-08T06:00:00+0000,0.0,30.03,69.0,0
2023-08-08T07:00:00+0000,0.0,30.03,68.3,0
2023-08-08T08:00:00+0000,0.0,30.03,67.7,0
2023-08-08T09:00:00+0000,0.0,30.02,67.2,0
2023-08-08T10:00:00+0000,0.0,30.01,67.2,0
2023-08-08T11:00:00+0000,0.0,30.01,67.2,0
2023-08-08T12:00:00+0000,0.0,30.01,67.2,0
2023-08-08T13:00:00+0000,0.0,30.01,67.2,0
2023-08-08T14:00:00+0000,35.8,30.02,68.6,0
2023-08-08T15:00:00+0000,198.2,30.03,73.1,2
2023-08-08T16:00:00+0000,387.4,30.03,78.5,4
2023-08-08T17:00:00+0000,547.8,30.03,80.7,6
2023-08-08T18:00:00+0000,702.9,30.03,81.4,9
2023-08-08T19:00:00+0000,824.4,30.02,81.1,10
2023-08-08T20:00:00+0000,849.2,30.02,76.4,10
2023-08-08T21:00:00+0000,755.6,30.02,75.7,8
2023-08-08T22:00:00+0000,698.2,30.01,72.4,5
2023-08-08T23:00:00+0000,569.3,30.0,74.4,3
2023-08-09T00:00:00+0000,435.3,29.98,79.6,2
2023-08-09T01:00:00+0000,266.5,29.97,77.5,0
2023-08-09T02:00:00+0000,120.3,29.97,74.4,0
2023-08-09T03:00:00+0000,4.7,29.97,72.8,0
2023-08-09T04:00:00+0000,0.0,29.97,70.8,0
2023-08-09T05:00:00+0000,0.0,29.98,70.1,0
2023-08-09T06:00:00+0000,0.0,29.98,69.9,0
2023-08-09T07:00:00+0000,0.0,29.98,69.7,0
2023-08-09T08:00:00+0000,0.0,29.97,69.4,0
2023-08-09T09:00:00+0000,0.0,29.96,68.6,0
2023-08-09T10:00:00+0000,0.0,29.94,68.1,0
2023-08-09T11:00:00+0000,0.0,29.94,68.1,0
2023-08-09T12:00:00+0000,0.0,29.95,68.5,0
2023-08-09T13:00:00+0000,0.0,29.96,68.5,0
2023-08-09T14:00:00+0000,25.0,29.97,69.0,0
2023-08-09T15:00:00+0000,133.4,29.98,71.3,1
2023-08-09T16:00:00+0000,257.2,29.98,73.0,3
2023-08-09T17:00:00+0000,441.3,29.97,77.1,6
2023-08-09T18:00:00+0000,641.8,29.97,77.6,9
2023-08-09T19:00:00+0000,803.6,29.97,76.2,10
2023-08-09T20:00:00+0000,792.5,29.96,76.6,11
2023-08-09T21:00:00+0000,832.8,29.95,76.7,9
2023-08-09T22:00:00+0000,793.4,29.93,77.3,7
2023-08-09T23:00:00+0000,661.6,29.93,75.7,4
2023-08-10T00:00:00+0000,483.4,29.94,73.7,2
2023-08-10T01:00:00+0000,321.8,29.93,71.5,0
2023-08-10T02:00:00+0000,153.8,29.93,69.9,0
2023-08-10T03:00:00+0000,5.2,29.93,69.5,0
2023-08-10T04:00:00+0000,0.0,29.94,69.5,0
2023-08-10T05:00:00+0000,0.0,29.95,69.2,0
2023-08-10T06:00:00+0000,0.0,29.96,69.2,0
2023-08-10T07:00:00+0000,0.0,29.95,69.0,0
2023-08-10T08:00:00+0000,0.0,29.95,68.5,0
2023-08-10T09:00:00+0000,0.0,29.94,68.3,0
2023-08-10T10:00:00+0000,0.0,29.94,68.3,0
2023-08-10T11:00:00+0000,0.0,29.94,68.1,0
2023-08-10T12:00:00+0000,0.0,29.95,67.9,0
2023-08-10T13:00:00+0000,0.0,29.96,67.6,0
2023-08-10T14:00:00+0000,18.5,29.98,68.1,0
2023-08-10T15:00:00+0000,123.9,29.98,68.6,1
2023-08-10T16:00:00+0000,272.4,29.99,69.5,2
2023-08-10T17:00:00+0000,424.7,30.0,70.8,4
2023-08-10T18:00:00+0000,569.4,30.0,71.9,6
2023-08-10T19:00:00+0000,682.4,29.99,73.1,7
2023-08-10T20:00:00+0000,703.0,29.98,74.4,7
2023-08-10T21:00:00+0000,637.4,29.98,73.7,6
2023-08-10T22:00:00+0000,601.4,29.96,74.4,5
2023-08-10T23:00:00+0000,577.1,29.96,73.7,3
2023-08-11T00:00:00+0000,456.5,29.95,74.0,2
2023-08-11T01:00:00+0000,303.5,29.94,73.1,0
2023-08-11T02:00:00+0000,123.1,29.95,70.6,0
2023-08-11T03:00:00+0000,4.4,29.96,69.5,0
2023-08-11T04:00:00+0000,0.0,29.96,69.4,0
2023-08-11T05:00:00+0000,0.0,29.97,69.4,0
2023-08-11T06:00:00+0000,0.0,29.97,69.2,0
2023-08-11T07:00:00+0000,0.0,29.97,69.0,0
2023-08-11T08:00:00+0000,0.0,29.97,68.8,0
2023-08-11T09:00:00+0000,0.0,29.96,68.5,0
2023-08-11T10:00:00+0000,0.0,29.96,68.3,0
2023-08-11T11:00:00+0000,0.0,29.96,68.1,0
2023-08-11T12:00:00+0000,0.0,29.96,67.9,0
2023-08-11T13:00:00+0000,0.0,29.98,68.3,0
2023-08-11T14:00:00+0000,9.2,29.99,68.8,0
2023-08-11T15:00:00+0000,64.7,30.01,69.5,1
2023-08-11T16:00:00+0000,153.3,30.01,70.8,2
2023-08-11T17:00:00+0000,297.2,30.01,71.0,3
2023-08-11T18:00:00+0000,489.9,30.01,71.7,6
2023-08-11T19:00:00+0000,768.0,30.01,72.6,8
2023-08-11T20:00:00+0000,886.8,30.0,72.8,8
2023-08-11T21:00:00+0000,909.1,29.99,72.4,6
2023-08-11T22:00:00+0000,843.8,29.97,72.8,5
2023-08-11T23:00:00+0000,729.1,29.96,72.6,3
2023-08-12T00:00:00+0000,563.6,29.95,72.1,2
2023-08-12T01:00:00+0000,363.6,29.94,71.5,0
2023-08-12T02:00:00+0000,162.2,29.94,69.4,0
2023-08-12T03:00:00+0000,5.5,29.96,67.7,0
2023-08-12T04:00:00+0000,0.0,29.98,67.2,0
2023-08-12T05:00:00+0000,0.0,29.99,67.2,0
2023-08-12T06:00:00+0000,0.0,29.99,67.0,0
2023-08-12T07:00:00+0000,0.0,29.99,67.2,0
2023-08-12T08:00:00+0000,0.0,29.98,67.2,0
2023-08-12T09:00:00+0000,0.0,29.98,67.2,0
2023-08-12T10:00:00+0000,0.0,29.98,67.0,0
2023-08-12T11:00:00+0000,0.0,29.98,67.0,0
2023-08-12T12:00:00+0000,0.0,29.98,67.6,0
2023-08-12T13:00:00+0000,0.0,29.99,67.7,0
2023-08-12T14:00:00+0000,19.2,30.01,68.1,0
2023-08-12T15:00:00+0000,122.0,30.02,69.4,0
2023-08-12T16:00:00+0000,261.3,30.02,70.4,2
2023-08-12T17:00:00+0000,403.6,30.03,73.0,4
2023-08-12T18:00:00+0000,527.3,30.03,75.5,7
2023-08-12T19:00:00+0000,722.2,30.03,75.1,10
2023-08-12T20:00:00+0000,847.6,30.02,74.8,10
2023-08-12T21:00:00+0000,925.3,30.01,74.6,8
2023-08-12T22:00:00+0000,873.0,29.98,74.6,7
2023-08-12T23:00:00+0000,732.1,29.96,72.8,4
2023-08-13T00:00:00+0000,534.0,29.96,72.6,2
2023-08-13T01:00:00+0000,314.2,29.95,71.9,0
2023-08-13T02:00:00+0000,146.3,29.95,70.3,0
2023-08-13T03:00:00+0000,5.1,29.97,67.6,0
2023-08-13T04:00:00+0000,0.0,29.98,67.0,0
2023-08-13T05:00:00+0000,0.0,29.98,66.7,0
2023-08-13T06:00:00+0000,0.0,29.98,66.3,0
2023-08-13T07:00:00+0000,0.0,29.98,66.7,0
2023-08-13T08:00:00+0000,0.0,29.98,66.3,0
2023-08-13T09:00:00+0000,0.0,29.97,66.7,0
2023-08-13T10:00:00+0000,0.0,29.97,66.8,0
2023-08-13T11:00:00+0000,0.0,29.95,66.8,0
2023-08-13T12:00:00+0000,0.0,29.95,66.8,0
2023-08-13T13:00:00+0000,0.0,29.96,66.7,0
2023-08-13T14:00:00+0000,21.3,29.97,67.0,0
2023-08-13T15:00:00+0000,149.3,29.97,68.1,1
2023-08-13T16:00:00+0000,324.6,29.98,69.9,2
2023-08-13T17:00:00+0000,535.2,29.98,71.5,4
2023-08-13T18:00:00+0000,659.7,29.98,72.8,8
2023-08-13T19:00:00+0000,826.2,29.97,73.7,10
2023-08-13T20:00:00+0000,905.3,29.96,73.7,10
2023-08-13T21:00:00+0000,884.3,29.96,73.5,8
2023-08-13T22:00:00+0000,778.3,29.94,73.3,6
2023-08-13T23:00:00+0000,644.0,29.93,72.2,4
2023-08-14T00:00:00+0000,486.9,29.93,71.2,2
2023-08-14T01:00:00+0000,297.4,29.93,68.5,0
2023-08-14T02:00:00+0000,136.4,29.93,67.0,0
2023-08-14T03:00:00+0000,4.7,29.93,66.7,0
2023-08-14T04:00:00+0000,0.0,29.95,66.5,0
2023-08-14T05:00:00+0000,0.0,29.95,66.5,0
2023-08-14T06:00:00+0000,0.0,29.94,66.1,0
2023-08-14T07:00:00+0000,0.0,29.93,65.9,0
2023-08-14T08:00:00+0000,0.0,29.92,66.3,0
2023-08-14T09:00:00+0000,0.0,29.91,66.3,0
2023-08-14T10:00:00+0000,0.0,29.91,66.7,0
2023-08-14T11:00:00+0000,0.0,29.91,66.7,0
2023-08-14T12:00:00+0000,0.0,29.92,66.5,0
2023-08-14T13:00:00+0000,0.0,29.94,66.7,0
2023-08-14T14:00:00+0000,21.7,29.95,66.8,0
2023-08-14T15:00:00+0000,145.9,29.96,67.2,1
2023-08-14T16:00:00+0000,309.2,29.96,68.5,2
2023-08-14T17:00:00+0000,466.8,29.95,71.9,6
2023-08-14T18:00:00+0000,612.8,29.95,73.5,9
2023-08-14T19:00:00+0000,856.9,29.93,73.3,10
2023-08-14T20:00:00+0000,931.6,29.92,73.9,10
2023-08-14T21:00:00+0000,892.4,29.91,73.3,9
2023-08-14T22:00:00+0000,773.9,29.91,73.3,6
2023-08-14T23:00:00+0000,675.0,29.9,73.0,4
2023-08-15T00:00:00+0000,544.9,29.9,70.8,2
2023-08-15T01:00:00+0000,359.4,29.91,68.3,0
2023-08-15T02:00:00+0000,152.0,29.91,66.8,0
2023-08-15T03:00:00+0000,4.3,29.93,66.5,0
2023-08-15T04:00:00+0000,0.0,29.96,66.5,0
2023-08-15T05:00:00+0000,0.0,29.97,66.3,0
2023-08-15T06:00:00+0000,0.0,29.97,66.5,0
2023-08-15T07:00:00+0000,0.0,29.96,66.8,0
2023-08-15T08:00:00+0000,0.0,29.95,66.8,0
2023-08-15T09:00:00+0000,0.0,29.94,66.7,0
2023-08-15T10:00:00+0000,0.0,29.93,66.1,0
2023-08-15T11:00:00+0000,0.0,29.94,66.1,0
2023-08-15T12:00:00+0000,0.0,29.94,65.9,0
2023-08-15T13:00:00+0000,0.0,29.96,65.8,0
2023-08-15T14:00:00+0000,17.1,29.96,66.1,0
2023-08-15T15:00:00+0000,135.6,29.98,66.5,1
2023-08-15T16:00:00+0000,308.1,29.98,68.3,3
2023-08-15T17:00:00+0000,490.5,29.98,69.9,5
2023-08-15T18:00:00+0000,692.4,29.98,72.8,8
2023-08-15T19:00:00+0000,806.7,29.97,73.9,10
2023-08-15T20:00:00+0000,889.7,29.95,75.1,10
2023-08-15T21:00:00+0000,902.8,29.94,75.5,9
2023-08-15T22:00:00+0000,832.0,29.92,74.6,6
2023-08-15T23:00:00+0000,697.5,29.91,73.1,3
2023-08-16T00:00:00+0000,490.7,29.93,71.7,2
2023-08-16T01:00:00+0000,313.6,29.9,71.3,0
2023-08-16T02:00:00+0000,134.5,29.91,69.9,0
2023-08-16T03:00:00+0000,3.9,29.93,67.9,0
2023-08-16T04:00:00+0000,0.0,29.94,68.5,0
2023-08-16T05:00:00+0000,0.0,29.95,68.1,0
2023-08-16T06:00:00+0000,0.0,29.95,67.7,0
2023-08-16T07:00:00+0000,0.0,29.94,67.6,0
2023-08-16T08:00:00+0000,0.0,29.94,67.0,0
2023-08-16T09:00:00+0000,0.0,29.94,66.8,0
2023-08-16T10:00:00+0000,0.0,29.93,66.5,0
2023-08-16T11:00:00+0000,0.0,29.93,66.7,0
2023-08-16T12:00:00+0000,0.0,29.92,66.7,0
2023-08-16T13:00:00+0000,0.0,29.93,66.8,0
2023-08-16T14:00:00+0000,23.3,29.94,67.4,0
2023-08-16T15:00:00+0000,164.1,29.93,69.7,1
2023-08-16T16:00:00+0000,365.8,29.92,75.7,3
2023-08-16T17:00:00+0000,577.6,29.91,76.2,6
2023-08-16T18:00:00+0000,702.0,29.9,75.8,9
2023-08-16T19:00:00+0000,805.4,29.88,78.2,10
2023-08-16T20:00:00+0000,902.3,29.87,77.8,10
2023-08-16T21:00:00+0000,892.4,29.86,78.0,9
2023-08-16T22:00:00+0000,808.4,29.85,76.7,6
2023-08-16T23:00:00+0000,689.1,29.85,76.7,4
2023-08-17T00:00:00+0000,530.4,29.84,76.0,2
2023-08-17T01:00:00+0000,336.3,29.84,73.9,0
2023-08-17T02:00:00+0000,140.5,29.85,71.3,0
2023-08-17T03:00:00+0000,3.1,29.86,69.4,0
2023-08-17T04:00:00+0000,0.0,29.88,68.3,0
2023-08-17T05:00:00+0000,0.0,29.89,67.9,0
2023-08-17T06:00:00+0000,0.0,29.88,67.6,0
2023-08-17T07:00:00+0000,0.0,29.87,67.6,0
2023-08-17T08:00:00+0000,0.0,29.87,67.4,0
2023-08-17T09:00:00+0000,0.0,29.87,66.7,0
2023-08-17T10:00:00+0000,0.0,29.86,66.8,0
2023-08-17T11:00:00+0000,0.0,29.85,66.8,0
2023-08-17T12:00:00+0000,0.0,29.85,66.3,0
2023-08-17T13:00:00+0000,0.0,29.86,66.5,0
2023-08-17T14:00:00+0000,23.0,29.86,67.2,0
2023-08-17T15:00:00+0000,178.0,29.87,69.5,1
2023-08-17T16:00:00+0000,373.9,29.87,73.0,3
2023-08-17T17:00:00+0000,570.8,29.87,74.8,6
2023-08-17T18:00:00+0000,719.4,29.88,74.6,9
2023-08-17T19:00:00+0000,864.3,29.87,74.2,10
2023-08-17T20:00:00+0000,919.0,29.86,73.7,10
2023-08-17T21:00:00+0000,916.1,29.85,73.3,9
2023-08-17T22:00:00+0000,834.2,29.84,72.6,6
2023-08-17T23:00:00+0000,701.4,29.83,72.2,4
2023-08-18T00:00:00+0000,529.3,29.83,71.7,2
2023-08-18T01:00:00+0000,335.5,29.83,71.3,0
2023-08-18T02:00:00+0000,153.6,29.84,68.5,0
2023-08-18T03:00:00+0000,3.1,29.84,65.8,0
2023-08-18T04:00:00+0000,0.0,29.87,65.0,0
2023-08-18T05:00:00+0000,0.0,29.89,65.2,0
2023-08-18T06:00:00+0000,0.0,29.89,65.0,0
2023-08-18T07:00:00+0000,0.0,29.88,64.9,0
2023-08-18T08:00:00+0000,0.0,29.88,64.9,0
2023-08-18T09:00:00+0000,0.0,29.87,64.9,0
2023-08-18T10:00:00+0000,0.0,29.85,64.9,0
2023-08-18T11:00:00+0000,0.0,29.85,64.3,0
2023-08-18T12:00:00+0000,0.0,29.86,64.5,0
2023-08-18T13:00:00+0000,0.0,29.87,64.3,0
2023-08-18T14:00:00+0000,16.3,29.87,64.7,0
2023-08-18T15:00:00+0000,134.6,29.88,65.0,1
2023-08-18T16:00:00+0000,296.3,29.89,66.5,3
2023-08-18T17:00:00+0000,514.7,29.88,69.7,6
2023-08-18T18:00:00+0000,704.8,29.88,72.2,8
2023-08-18T19:00:00+0000,849.5,29.86,73.0,10
2023-08-18T20:00:00+0000,914.7,29.85,73.7,10
2023-08-18T21:00:00+0000,906.5,29.84,73.1,9
2023-08-18T22:00:00+0000,837.7,29.83,73.5,6
2023-08-18T23:00:00+0000,714.4,29.81,73.1,4
2023-08-19T00:00:00+0000,508.5,29.8,73.3,2
2023-08-19T01:00:00+0000,293.4,29.8,71.7,0
2023-08-19T02:00:00+0000,122.2,29.8,69.7,0
2023-08-19T03:00:00+0000,2.4,29.83,67.4,0
2023-08-19T04:00:00+0000,0.0,29.85,66.3,0
2023-08-19T05:00:00+0000,0.0,29.85,66.1,0
2023-08-19T06:00:00+0000,0.0,29.85,65.4,0
2023-08-19T07:00:00+0000,0.0,29.85,65.6,0
2023-08-19T08:00:00+0000,0.0,29.84,65.4,0
2023-08-19T09:00:00+0000,0.0,29.84,65.4,0
2023-08-19T10:00:00+0000,0.0,29.84,65.0,0
2023-08-19T11:00:00+0000,0.0,29.82,64.9,0
2023-08-19T12:00:00+0000,0.0,29.81,64.5,0
2023-08-19T13:00:00+0000,0.0,29.84,64.1,0
2023-08-19T14:00:00+0000,15.1,29.84,64.7,0
2023-08-19T15:00:00+0000,118.6,29.85,65.8,1
2023-08-19T16:00:00+0000,246.4,29.88,68.6,3
2023-08-19T17:00:00+0000,405.3,29.9,69.7,6
2023-08-19T18:00:00+0000,434.0,29.91,69.0,7
2023-08-19T19:00:00+0000,490.5,29.9,69.7,9
2023-08-19T20:00:00+0000,416.9,29.88,72.1,9
2023-08-19T21:00:00+0000,445.2,29.85,73.7,8
2023-08-19T22:00:00+0000,369.9,29.83,73.0,6
2023-08-19T23:00:00+0000,274.9,29.81,72.4,4
2023-08-20T00:00:00+0000,166.4,29.8,72.6,1
2023-08-20T01:00:00+0000,79.6,29.78,71.7,0
2023-08-20T02:00:00+0000,31.8,29.77,71.9,0
2023-08-20T03:00:00+0000,0.6,29.76,71.5,0
2023-08-20T04:00:00+0000,0.0,29.77,72.1,0
2023-08-20T05:00:00+0000,0.0,29.76,71.3,0
2023-08-20T06:00:00+0000,0.0,29.75,70.8,0
2023-08-20T07:00:00+0000,0.0,29.73,70.4,0
2023-08-20T08:00:00+0000,0.0,29.72,70.8,0
2023-08-20T09:00:00+0000,0.0,29.69,68.8,0
2023-08-20T10:00:00+0000,0.0,29.67,69.4,0
2023-08-20T11:00:00+0000,0.0,29.65,70.6,0
2023-08-20T12:00:00+0000,0.0,29.62,71.2,0
2023-08-20T13:00:00+0000,0.0,29.62,71.3,0
2023-08-20T14:00:00+0000,2.1,29.59,71.2,0
2023-08-20T15:00:00+0000,15.7,29.56,71.9,1
2023-08-20T16:00:00+0000,51.5,29.54,72.6,2
2023-08-20T17:00:00+0000,85.0,29.52,72.2,3
2023-08-20T18:00:00+0000,106.6,29.49,71.5,4
2023-08-20T19:00:00+0000,121.1,29.47,71.9,4
2023-08-20T20:00:00+0000,111.6,29.44,72.2,4
2023-08-20T21:00:00+0000,114.7,29.45,72.2,4
2023-08-20T22:00:00+0000,58.9,29.47,71.3,1
2023-08-20T23:00:00+0000,77.3,29.49,71.3,2
2023-08-21T00:00:00+0000,97.6,29.54,70.4,0
2023-08-21T01:00:00+0000,35.0,29.59,66.3,0
2023-08-21T02:00:00+0000,9.2,29.66,66.1,0
2023-08-21T03:00:00+0000,0.1,29.75,65.0,0
2023-08-21T04:00:00+0000,0.0,29.83,64.9,0
2023-08-21T05:00:00+0000,0.0,29.87,65.0,0
2023-08-21T06:00:00+0000,0.0,29.9,65.6,0
2023-08-21T07:00:00+0000,0.0,29.91,65.6,0
2023-08-21T08:00:00+0000,0.0,29.93,65.2,0
2023-08-21T09:00:00+0000,0.0,29.94,65.4,0
2023-08-21T10:00:00+0000,0.0,29.95,65.4,0
2023-08-21T11:00:00+0000,0.0,29.97,66.1,0
2023-08-21T12:00:00+0000,0.0,29.98,64.9,0
2023-08-21T13:00:00+0000,0.0,30.0,64.9,0
2023-08-21T14:00:00+0000,9.3,30.02,63.6,0
2023-08-21T15:00:00+0000,65.1,30.02,64.3,0
2023-08-21T16:00:00+0000,164.4,30.03,64.9,1
2023-08-21T17:00:00+0000,285.5,30.03,66.8,4
2023-08-21T18:00:00+0000,450.9,30.02,69.9,4
2023-08-21T19:00:00+0000,627.2,30.01,73.1,6
2023-08-21T20:00:00+0000,787.9,30.01,72.8,8
2023-08-21T21:00:00+0000,832.9,30.0,72.2,5
2023-08-21T22:00:00+0000,743.7,29.99,72.6,4
2023-08-21T23:00:00+0000,641.7,29.98,73.1,2
2023-08-22T00:00:00+0000,542.9,29.97,71.9,1
2023-08-22T01:00:00+0000,334.1,29.97,70.3,0
2023-08-22T02:00:00+0000,132.8,29.97,68.8,0
2023-08-22T03:00:00+0000,1.8,29.97,68.1,0
2023-08-22T04:00:00+0000,0.0,29.98,68.3,0
2023-08-22T05:00:00+0000,0.0,29.99,68.5,0
2023-08-22T06:00:00+0000,0.0,29.99,68.5,0
2023-08-22T07:00:00+0000,0.0,29.98,68.1,0
2023-08-22T08:00:00+0000,0.0,29.98,67.6,0
2023-08-22T09:00:00+0000,0.0,29.96,66.5,0
2023-08-22T10:00:00+0000,0.0,29.95,65.6,0
2023-08-22T11:00:00+0000,0.0,29.95,64.9,0
2023-08-22T12:00:00+0000,0.0,29.94,64.0,0
2023-08-22T13:00:00+0000,0.0,29.95,63.8,0
2023-08-22T14:00:00+0000,20.5,29.96,64.3,0
2023-08-22T15:00:00+0000,182.1,29.96,66.7,1
2023-08-22T16:00:00+0000,402.5,29.97,71.5,3
2023-08-22T17:00:00+0000,611.7,29.96,74.2,6
2023-08-22T18:00:00+0000,780.4,29.96,74.8,8
2023-08-22T19:00:00+0000,888.4,29.94,74.4,10
2023-08-22T20:00:00+0000,944.6,29.93,74.8,10
2023-08-22T21:00:00+0000,932.7,29.92,74.9,8
2023-08-22T22:00:00+0000,862.0,29.91,75.1,6
2023-08-22T23:00:00+0000,723.9,29.9,74.6,3
2023-08-23T00:00:00+0000,533.8,29.9,73.9,1
2023-08-23T01:00:00+0000,333.7,29.9,72.6,0
2023-08-23T02:00:00+0000,127.0,29.9,71.0,0
2023-08-23T03:00:00+0000,1.4,29.91,69.5,0
2023-08-23T04:00:00+0000,0.0,29.92,69.0,0
2023-08-23T05:00:00+0000,0.0,29.93,68.8,0
2023-08-23T06:00:00+0000,0.0,29.93,68.6,0
2023-08-23T07:00:00+0000,0.0,29.92,67.7,0
2023-08-23T08:00:00+0000,0.0,29.91,67.0,0
2023-08-23T09:00:00+0000,0.0,29.91,66.3,0
2023-08-23T10:00:00+0000,0.0,29.9,65.8,0
2023-08-23T11:00:00+0000,0.0,29.89,65.2,0
2023-08-23T12:00:00+0000,0.0,29.9,64.9,0
2023-08-23T13:00:00+0000,0.0,29.9,64.5,0
2023-08-23T14:00:00+0000,16.8,29.9,65.0,0
2023-08-23T15:00:00+0000,141.3,29.9,68.6,1
2023-08-23T16:00:00+0000,309.7,29.91,71.7,3
2023-08-23T17:00:00+0000,529.4,29.9,73.5,6
2023-08-23T18:00:00+0000,678.4,29.9,74.6,8
2023-08-23T19:00:00+0000,836.6,29.89,73.3,10
2023-08-23T20:00:00+0000,874.7,29.88,73.9,10
2023-08-23T21:00:00+0000,856.5,29.88,73.3,8
2023-08-23T22:00:00+0000,772.1,29.86,72.8,6
2023-08-23T23:00:00+0000,653.2,29.85,72.4,3
2023-08-24T00:00:00+0000,486.2,29.85,72.6,1
2023-08-24T01:00:00+0000,297.7,29.86,70.6,0
2023-08-24T02:00:00+0000,117.9,29.87,67.9,0
2023-08-24T03:00:00+0000,1.1,29.88,66.7,0
2023-08-24T04:00:00+0000,0.0,29.9,66.7,0
2023-08-24T05:00:00+0000,0.0,29.91,66.3,0
2023-08-24T06:00:00+0000,0.0,29.91,65.8,0
2023-08-24T07:00:00+0000,0.0,29.91,65.2,0
2023-08-24T08:00:00+0000,0.0,29.91,64.5,0
2023-08-24T09:00:00+0000,0.0,29.91,64.5,0
2023-08-24T10:00:00+0000,0.0,29.91,65.0,0
2023-08-24T11:00:00+0000,0.0,29.92,65.0,0
2023-08-24T12:00:00+0000,0.0,29.93,65.0,0
2023-08-24T13:00:00+0000,0.0,29.94,65.0,0
2023-08-24T14:00:00+0000,11.1,29.96,65.4,0
2023-08-24T15:00:00+0000,97.9,29.96,66.3,1
2023-08-24T16:00:00+0000,221.3,29.97,68.6,2
2023-08-24T17:00:00+0000,369.6,29.98,71.0,5
2023-08-24T18:00:00+0000,564.1,29.96,72.1,8
2023-08-24T19:00:00+0000,805.0,29.96,73.1,10
2023-08-24T20:00:00+0000,883.9,29.94,73.0,10
2023-08-24T21:00:00+0000,870.4,29.92,73.0,8
2023-08-24T22:00:00+0000,793.1,29.91,72.6,6
2023-08-24T23:00:00+0000,680.1,29.91,72.8,3
2023-08-25T00:00:00+0000,506.9,29.91,72.1,1
2023-08-25T01:00:00+0000,313.8,29.92,70.1,0
2023-08-25T02:00:00+0000,118.9,29.93,68.5,0
2023-08-25T03:00:00+0000,0.9,29.94,66.5,0
2023-08-25T04:00:00+0000,0.0,29.95,66.3,0
2023-08-25T05:00:00+0000,0.0,29.96,65.8,0
2023-08-25T06:00:00+0000,0.0,29.96,65.2,0
2023-08-25T07:00:00+0000,0.0,29.97,65.2,0
2023-08-25T08:00:00+0000,0.0,29.96,64.9,0
2023-08-25T09:00:00+0000,0.0,29.95,64.9,0
2023-08-25T10:00:00+0000,0.0,29.94,64.9,0
2023-08-25T11:00:00+0000,0.0,29.93,64.9,0
2023-08-25T12:00:00+0000,0.0,29.93,64.9,0
2023-08-25T13:00:00+0000,0.0,29.93,64.1,0
2023-08-25T14:00:00+0000,12.2,29.95,64.9,0
2023-08-25T15:00:00+0000,109.3,29.96,64.1,1
2023-08-25T16:00:00+0000,249.0,29.96,64.9,1
2023-08-25T17:00:00+0000,432.2,29.96,67.7,5
2023-08-25T18:00:00+0000,648.4,29.95,69.9,8
2023-08-25T19:00:00+0000,843.6,29.93,71.0,10
2023-08-25T20:00:00+0000,899.6,29.91,72.2,10
2023-08-25T21:00:00+0000,885.8,29.91,72.6,8
2023-08-25T22:00:00+0000,818.7,29.9,73.5,6
2023-08-25T23:00:00+0000,695.4,29.89,72.6,3
2023-08-26T00:00:00+0000,514.3,29.9,72.1,1
2023-08-26T01:00:00+0000,316.6,29.9,70.8,0
2023-08-26T02:00:00+0000,116.7,29.92,69.0,0
2023-08-26T03:00:00+0000,0.7,29.93,67.4,0
2023-08-26T04:00:00+0000,0.0,29.94,66.5,0
2023-08-26T05:00:00+0000,0.0,29.95,66.5,0
2023-08-26T06:00:00+0000,0.0,29.95,65.0,0
2023-08-26T07:00:00+0000,0.0,29.94,64.9,0
2023-08-26T08:00:00+0000,0.0,29.93,64.7,0
