Month,Day,Hour,DC Array Output (W),AC System Output (W)
5,1,7,1166.223,1109.045
5,1,8,1907.633,1824.184
5,1,9,2490.328,2386.231
5,1,10,2896.338,2777.855
5,1,11,2701.467,2589.889
5,1,12,2217.465,2123.037
5,1,13,2503.522,2398.958
5,1,14,2583.951,2476.537
5,1,15,2050.333,1961.828
5,1,16,1360.043,1295.997
5,1,17,496.192,462.755
5,1,18,79.229,60.567
5,1,19,0.0,0.0
5,1,20,0.0,0.0
5,1,21,0.0,0.0
5,1,22,0.0,0.0
5,1,23,0.0,0.0
5,2,0,0.0,0.0
5,2,1,0.0,0.0
5,2,2,0.0,0.0
5,2,3,0.0,0.0
5,2,4,0.0,0.0
5,2,5,29.067,12.183
5,2,6,421.386,390.6
5,2,7,1206.804,1148.188
5,2,8,1951.222,1866.228
5,2,9,2522.076,2416.855
5,2,10,2920.577,2801.235
5,2,11,3132.353,3005.507
5,2,12,3140.233,3013.108
5,2,13,2970.806,2849.684
5,2,14,2179.945,2086.847
5,2,15,1676.18,1600.932
5,2,16,1108.288,1053.163
5,2,17,568.462,532.465
5,2,18,81.971,63.212
5,2,19,0.0,0.0
5,2,20,0.0,0.0
5,2,21,0.0,0.0
5,2,22,0.0,0.0
5,2,23,0.0,0.0
5,3,0,0.0,0.0
5,3,1,0.0,0.0
5,3,2,0.0,0.0
5,3,3,0.0,0.0
5,3,4,0.0,0.0
5,3,5,16.73,0.283
5,3,6,327.562,300.101
5,3,7,1037.326,984.715
5,3,8,1525.782,1455.863
5,3,9,2081.654,1992.039
5,3,10,2375.911,2275.869
5,3,11,1592.467,1520.185
5,3,12,2633.304,2524.141
5,3,13,1612.642,1539.646
5,3,14,2084.977,1995.244
5,3,15,1809.091,1729.134
5,3,16,821.021,776.075
5,3,17,356.155,327.681
5,3,18,75.715,57.178
5,3,19,0.0,0.0
5,3,20,0.0,0.0
5,3,21,0.0,0.0
5,3,22,0.0,0.0
5,3,23,0.0,0.0
5,4,0,0.0,0.0
5,4,1,0.0,0.0
5,4,2,0.0,0.0
5,4,3,0.0,0.0
5,4,4,0.0,0.0
5,4,5,5.256,0.0
5,4,6,394.628,364.791
5,4,7,927.293,878.581
5,4,8,1263.86,1203.222
5,4,9,2453.813,2351.01
5,4,10,2100.395,2010.116
5,4,11,2792.06,2677.272
5,4,12,2580.348,2473.062
5,4,13,2341.835,2243.0
5,4,14,2217.573,2123.141
5,4,15,1594.963,1522.593
5,4,16,1354.278,1290.436
5,4,17,495.03,461.635
5,4,18,88.685,69.688
5,4,19,0.0,0.0
5,4,20,0.0,0.0
5,4,21,0.0,0.0
5,4,22,0.0,0.0
5,4,23,0.0,0.0
5,5,0,0.0,0.0
5,5,1,0.0,0.0
5,5,2,0.0,0.0
5,5,3,0.0,0.0
5,5,4,0.0,0.0
5,5,5,7.158,0.0
5,5,6,381.572,352.197
5,5,7,793.559,749.586
5,5,8,882.216,835.101
5,5,9,820.925,775.982
5,5,10,1218.236,1159.215
5,5,11,1243.433,1183.519
5,5,12,997.955,946.739
5,5,13,1344.585,1281.087
5,5,14,973.529,923.179
5,5,15,664.408,625.011
5,5,16,749.605,707.189
5,5,17,458.995,426.877
5,5,18,90.97,71.893
5,5,19,0.0,0.0
5,5,20,0.0,0.0
5,5,21,0.0,0.0
5,5,22,0.0,0.0
5,5,23,0.0,0.0
5,6,0,0.0,0.0
5,6,1,0.0,0.0
5,6,2,0.0,0.0
5,6,3,0.0,0.0
5,6,4,0.0,0.0
5,6,5,26.892,10.085
5,6,6,346.463,318.332
5,6,7,659.695,620.465
5,6,8,1016.947,965.059
5,6,9,1262.911,1202.307
5,6,10,883.316,836.162
5,6,11,1258.445,1197.999
5,6,12,1947.728,1862.858
5,6,13,2624.299,2515.455
5,6,14,2675.479,2564.822
5,6,15,2131.653,2040.266
5,6,16,1430.403,1363.864
5,6,17,607.539,570.157
5,6,18,79.419,60.751
5,6,19,0.0,0.0
5,6,20,0.0,0.0
5,6,21,0.0,0.0
5,6,22,0.0,0.0
5,6,23,0.0,0.0
5,7,0,0.0,0.0
5,7,1,0.0,0.0
5,7,2,0.0,0.0
5,7,3,0.0,0.0
5,7,4,0.0,0.0
5,7,5,42.109,24.762
5,7,6,221.582,197.876
5,7,7,1316.527,1254.023
5,7,8,2112.203,2021.505
5,7,9,2709.19,2597.339
5,7,10,3095.263,2969.731
5,7,11,3302.236,3169.371
5,7,12,3322.455,3188.873
5,7,13,3125.954,2999.335
5,7,14,2415.92,2314.46
5,7,15,1556.103,1485.11
5,7,16,1406.67,1340.972
5,7,17,551.582,516.183
5,7,18,96.116,76.856
5,7,19,0.0,0.0
5,7,20,0.0,0.0
5,7,21,0.0,0.0
5,7,22,0.0,0.0
5,7,23,0.0,0.0
5,8,0,0.0,0.0
5,8,1,0.0,0.0
5,8,2,0.0,0.0
5,8,3,0.0,0.0
5,8,4,0.0,0.0
5,8,5,44.06,26.645
5,8,6,480.179,447.31
5,8,7,1296.98,1235.169
5,8,8,2029.989,1942.204
5,8,9,2585.992,2478.506
5,8,10,2969.992,2848.899
5,8,11,3168.511,3040.384
5,8,12,3186.799,3058.024
5,8,13,3018.459,2895.649
5,8,14,2350.21,2251.078
5,8,15,2129.635,2038.32
5,8,16,1449.179,1381.974
5,8,17,632.521,594.254
5,8,18,91.465,72.37
5,8,19,0.0,0.0
5,8,20,0.0,0.0
5,8,21,0.0,0.0
5,8,22,0.0,0.0
5,8,23,0.0,0.0
5,9,0,0.0,0.0
5,9,1,0.0,0.0
5,9,2,0.0,0.0
5,9,3,0.0,0.0
5,9,4,0.0,0.0
5,9,5,46.268,28.775
5,9,6,475.967,443.247
5,9,7,1284.837,1223.455
5,9,8,2024.522,1936.93
5,9,9,2569.376,2462.479
5,9,10,2945.087,2824.877
5,9,11,2619.87,2511.183
5,9,12,2735.048,2622.28
5,9,13,2963.0,2842.155
5,9,14,2609.38,2501.065
5,9,15,2087.055,1997.248
5,9,16,1414.28,1348.312
5,9,17,620.28,582.447
5,9,18,92.855,73.711
5,9,19,0.0,0.0
5,9,20,0.0,0.0
5,9,21,0.0,0.0
5,9,22,0.0,0.0
5,9,23,0.0,0.0
5,10,0,0.0,0.0
5,10,1,0.0,0.0
5,10,2,0.0,0.0
5,10,3,0.0,0.0
5,10,4,0.0,0.0
5,10,5,42.067,24.722
5,10,6,408.633,378.299
5,10,7,1016.163,964.303
5,10,8,1218.719,1159.681
5,10,9,1922.661,1838.68
5,10,10,2453.936,2351.129
5,10,11,2629.212,2520.194
5,10,12,2674.471,2563.849
5,10,13,2593.483,2485.731
5,10,14,2174.759,2081.844
5,10,15,1688.456,1612.773
5,10,16,1394.447,1329.182
5,10,17,612.186,574.64
5,10,18,107.417,87.757
5,10,19,0.0,0.0
5,10,20,0.0,0.0
5,10,21,0.0,0.0
5,10,22,0.0,0.0
5,10,23,0.0,0.0
5,11,0,0.0,0.0
5,11,1,0.0,0.0
5,11,2,0.0,0.0
5,11,3,0.0,0.0
5,11,4,0.0,0.0
5,11,5,6.267,0.0
5,11,6,30.848,13.9
5,11,7,195.559,172.775
5,11,8,588.534,551.825
5,11,9,1572.788,1501.203
5,11,10,1513.757,1444.264
5,11,11,1692.369,1616.547
5,11,12,1489.375,1420.746
5,11,13,2350.769,2251.618
5,11,14,1804.325,1724.536
5,11,15,1660.213,1585.53
5,11,16,1097.801,1043.047
5,11,17,576.503,540.221
5,11,18,116.773,96.781
5,11,19,0.0,0.0
5,11,20,0.0,0.0
5,11,21,0.0,0.0
5,11,22,0.0,0.0
5,11,23,0.0,0.0
5,12,0,0.0,0.0
5,12,1,0.0,0.0
5,12,2,0.0,0.0
5,12,3,0.0,0.0
5,12,4,0.0,0.0
5,12,5,65.064,46.904
5,12,6,501.773,468.139
5,12,7,1300.856,1238.907
5,12,8,2045.125,1956.804
5,12,9,2635.592,2526.348
5,12,10,3023.551,2900.56
5,12,11,3203.413,3074.049
5,12,12,3214.95,3085.177
5,12,13,3039.029,2915.49
5,12,14,2207.721,2113.639
5,12,15,1804.958,1725.147
5,12,16,959.53,909.675
5,12,17,607.916,570.521
5,12,18,104.381,84.828
5,12,19,0.0,0.0
5,12,20,0.0,0.0
5,12,21,0.0,0.0
5,12,22,0.0,0.0
5,12,23,0.0,0.0
5,13,0,0.0,0.0
5,13,1,0.0,0.0
5,13,2,0.0,0.0
5,13,3,0.0,0.0
5,13,4,0.0,0.0
5,13,5,66.85,48.627
5,13,6,491.459,458.191
5,13,7,1277.974,1216.837
5,13,8,1854.412,1772.849
5,13,9,2003.645,1916.793
5,13,10,1886.549,1803.847
5,13,11,1931.394,1847.102
5,13,12,1661.994,1587.248
5,13,13,1879.709,1797.249
5,13,14,1766.474,1688.026
5,13,15,1770.585,1691.992
5,13,16,811.528,766.918
5,13,17,379.806,350.494
5,13,18,18.12,1.623
5,13,19,0.0,0.0
5,13,20,0.0,0.0
5,13,21,0.0,0.0
5,13,22,0.0,0.0
5,13,23,0.0,0.0
5,14,0,0.0,0.0
5,14,1,0.0,0.0
5,14,2,0.0,0.0
5,14,3,0.0,0.0
5,14,4,0.0,0.0
5,14,5,70.732,52.371
5,14,6,495.092,461.694
5,14,7,1269.044,1208.223
5,14,8,1977.773,1891.838
5,14,9,2531.367,2425.816
5,14,10,1883.407,1800.816
5,14,11,3115.781,2989.523
5,14,12,3116.489,2990.205
5,14,13,2950.796,2830.384
5,14,14,1387.364,1322.35
5,14,15,2077.652,1988.178
5,14,16,1408.945,1343.166
5,14,17,630.53,592.334
5,14,18,112.23,92.399
5,14,19,0.0,0.0
5,14,20,0.0,0.0
5,14,21,0.0,0.0
5,14,22,0.0,0.0
5,14,23,0.0,0.0
5,15,0,0.0,0.0
5,15,1,0.0,0.0
5,15,2,0.0,0.0
5,15,3,0.0,0.0
5,15,4,0.0,0.0
5,15,5,64.72,46.573
5,15,6,483.002,450.033
5,15,7,1278.302,1217.152
5,15,8,2002.068,1915.272
5,15,9,2557.015,2450.556
5,15,10,2925.259,2805.751
5,15,11,3119.29,2992.907
5,15,12,3130.232,3003.461
5,15,13,2954.094,2833.564
5,15,14,2615.368,2506.841
5,15,15,1954.715,1869.598
5,15,16,1241.719,1181.866
5,15,17,632.536,594.269
5,15,18,101.707,82.249
5,15,19,0.0,0.0
5,15,20,0.0,0.0
5,15,21,0.0,0.0
5,15,22,0.0,0.0
5,15,23,0.0,0.0
5,16,0,0.0,0.0
5,16,1,0.0,0.0
5,16,2,0.0,0.0
5,16,3,0.0,0.0
5,16,4,0.0,0.0
5,16,5,67.769,49.513
5,16,6,477.4,444.63
5,16,7,1236.404,1176.739
5,16,8,1913.15,1829.505
5,16,9,2431.215,2329.213
5,16,10,2788.024,2673.379
5,16,11,2637.777,2528.456
5,16,12,2978.474,2857.08
5,16,13,2830.999,2714.832
5,16,14,2513.331,2408.419
5,16,15,2010.223,1923.139
5,16,16,1371.058,1306.622
5,16,17,623.38,585.437
5,16,18,106.53,86.901
5,16,19,0.0,0.0
5,16,20,0.0,0.0
5,16,21,0.0,0.0
5,16,22,0.0,0.0
5,16,23,0.0,0.0
5,17,0,0.0,0.0
5,17,1,0.0,0.0
5,17,2,0.0,0.0
5,17,3,0.0,0.0
5,17,4,0.0,0.0
5,17,5,76.911,58.332
5,17,6,483.119,450.145
5,17,7,957.715,907.925
5,17,8,1640.018,1566.051
5,17,9,2435.512,2333.358
5,17,10,1640.816,1566.821
5,17,11,1664.503,1589.668
5,17,12,2434.792,2332.663
5,17,13,2480.153,2376.417
5,17,14,1134.675,1078.615
5,17,15,476.369,443.636
5,17,16,678.526,638.628
5,17,17,109.847,90.1
5,17,18,40.291,23.009
5,17,19,0.0,0.0
5,17,20,0.0,0.0
5,17,21,0.0,0.0
5,17,22,0.0,0.0
5,17,23,0.0,0.0
5,18,0,0.0,0.0
5,18,1,0.0,0.0
5,18,2,0.0,0.0
5,18,3,0.0,0.0
5,18,4,0.0,0.0
5,18,5,54.786,36.99
5,18,6,389.226,359.579
5,18,7,552.989,517.54
5,18,8,919.421,870.988
5,18,9,734.82,692.928
5,18,10,1506.182,1436.958
5,18,11,1026.395,974.171
5,18,12,1270.139,1209.279
5,18,13,525.449,490.976
5,18,14,936.562,887.521
5,18,15,838.744,793.169
5,18,16,735.974,694.042
5,18,17,217.621,194.056
5,18,18,58.613,40.682
5,18,19,0.0,0.0
5,18,20,0.0,0.0
5,18,21,0.0,0.0
5,18,22,0.0,0.0
5,18,23,0.0,0.0
5,19,0,0.0,0.0
5,19,1,0.0,0.0
5,19,2,0.0,0.0
5,19,3,0.0,0.0
5,19,4,0.0,0.0
5,19,5,80.366,61.664
5,19,6,511.15,477.184
5,19,7,1298.583,1236.715
5,19,8,2015.361,1928.094
5,19,9,2565.507,2458.747
5,19,10,2941.737,2821.645
5,19,11,3108.847,2982.834
5,19,12,2914.66,2795.527
5,19,13,2955.627,2835.043
5,19,14,2616.522,2507.954
5,19,15,2110.927,2020.275
5,19,16,1344.007,1280.529
5,19,17,554.661,519.153
5,19,18,132.44,111.893
5,19,19,0.0,0.0
5,19,20,0.0,0.0
5,19,21,0.0,0.0
5,19,22,0.0,0.0
5,19,23,0.0,0.0
5,20,0,0.0,0.0
5,20,1,0.0,0.0
5,20,2,0.0,0.0
5,20,3,0.0,0.0
5,20,4,0.0,0.0
5,20,5,80.814,62.096
5,20,6,276.911,251.245
5,20,7,988.225,937.354
5,20,8,1101.546,1046.66
5,20,9,1222.241,1163.078
5,20,10,1355.365,1291.485
5,20,11,743.587,701.384
5,20,12,1236.625,1176.952
5,20,13,894.746,847.188
5,20,14,749.699,707.28
5,20,15,1102.876,1047.942
5,20,16,1373.538,1309.014
5,20,17,656.791,617.664
5,20,18,144.527,123.552
5,20,19,0.0,0.0
5,20,20,0.0,0.0
5,20,21,0.0,0.0
5,20,22,0.0,0.0
5,20,23,0.0,0.0
5,21,0,0.0,0.0
5,21,1,0.0,0.0
5,21,2,0.0,0.0
5,21,3,0.0,0.0
5,21,4,0.0,0.0
5,21,5,70.305,51.959
5,21,6,323.84,296.51
5,21,7,1117.538,1062.085
5,21,8,2131.602,2040.216
5,21,9,2694.514,2583.182
5,21,10,1563.574,1492.317
5,21,11,1554.758,1483.813
5,21,12,1764.698,1686.313
5,21,13,2165.563,2072.974
5,21,14,809.733,765.186
5,21,15,1672.732,1597.606
5,21,16,1292.192,1230.55
5,21,17,727.416,685.786
5,21,18,113.607,93.727
5,21,19,0.0,0.0
5,21,20,0.0,0.0
5,21,21,0.0,0.0
5,21,22,0.0,0.0
5,21,23,0.0,0.0
5,22,0,0.0,0.0
5,22,1,0.0,0.0
5,22,2,0.0,0.0
5,22,3,0.0,0.0
5,22,4,0.0,0.0
5,22,5,69.358,51.047
5,22,6,562.461,526.677
5,22,7,1451.476,1384.19
5,22,8,1448.992,1381.794
5,22,9,2807.083,2691.762
5,22,10,3206.465,3076.993
5,22,11,1990.294,1903.915
5,22,12,1860.021,1778.259
5,22,13,1303.299,1241.264
5,22,14,1705.485,1629.198
5,22,15,1710.661,1634.191
5,22,16,671.13,631.495
5,22,17,614.357,576.733
5,22,18,141.541,120.671
5,22,19,0.0,0.0
5,22,20,0.0,0.0
5,22,21,0.0,0.0
5,22,22,0.0,0.0
5,22,23,0.0,0.0
5,23,0,0.0,0.0
5,23,1,0.0,0.0
5,23,2,0.0,0.0
5,23,3,0.0,0.0
5,23,4,0.0,0.0
5,23,5,71.228,52.85
5,23,6,550.459,515.1
5,23,7,1417.248,1351.175
5,23,8,1739.184,1661.703
5,23,9,2743.482,2630.415
5,23,10,3147.555,3020.171
5,23,11,2301.708,2204.295
5,23,12,2509.965,2405.173
5,23,13,1566.548,1495.184
5,23,14,2289.959,2192.962
5,23,15,1427.516,1361.079
5,23,16,984.266,933.536
5,23,17,486.348,453.26
5,23,18,126.067,105.746
5,23,19,0.0,0.0
5,23,20,0.0,0.0
5,23,21,0.0,0.0
5,23,22,0.0,0.0
5,23,23,0.0,0.0
5,24,0,0.0,0.0
5,24,1,0.0,0.0
5,24,2,0.0,0.0
5,24,3,0.0,0.0
5,24,4,0.0,0.0
5,24,5,62.811,44.731
5,24,6,408.806,378.466
5,24,7,1084.847,1030.552
5,24,8,905.569,857.626
5,24,9,1761.375,1683.108
5,24,10,2008.564,1921.538
5,24,11,1303.96,1241.902
5,24,12,3462.022,3323.495
5,24,13,3288.272,3155.901
5,24,14,2908.571,2789.655
5,24,15,2357.477,2258.088
5,24,16,1629.718,1556.116
5,24,17,746.886,704.566
5,24,18,123.129,102.911
5,24,19,0.0,0.0
5,24,20,0.0,0.0
5,24,21,0.0,0.0
5,24,22,0.0,0.0
5,24,23,0.0,0.0
5,25,0,0.0,0.0
5,25,1,0.0,0.0
5,25,2,0.0,0.0
5,25,3,0.0,0.0
5,25,4,0.0,0.0
5,25,5,42.222,24.872
5,25,6,313.414,286.454
5,25,7,533.234,498.486
5,25,8,441.541,410.041
5,25,9,1447.28,1380.143
5,25,10,858.268,812.001
5,25,11,689.136,648.863
5,25,12,1467.75,1399.887
5,25,13,2347.275,2248.248
5,25,14,2430.103,2328.141
5,25,15,2205.796,2111.781
5,25,16,1344.764,1281.259
5,25,17,403.442,373.292
5,25,18,87.854,68.887
5,25,19,0.0,0.0
5,25,20,0.0,0.0
5,25,21,0.0,0.0
5,25,22,0.0,0.0
5,25,23,0.0,0.0
5,26,0,0.0,0.0
5,26,1,0.0,0.0
5,26,2,0.0,0.0
5,26,3,0.0,0.0
5,26,4,0.0,0.0
5,26,5,86.696,67.77
5,26,6,548.717,513.419
5,26,7,1401.519,1336.003
5,26,8,2147.708,2055.752
5,26,9,2713.509,2601.504
5,26,10,3121.944,2995.467
5,26,11,2505.309,2400.681
5,26,12,859.917,813.592
5,26,13,558.346,522.707
5,26,14,669.001,629.442
5,26,15,1054.256,1001.046
5,26,16,490.085,456.865
5,26,17,573.2,537.035
5,26,18,102.382,82.9
5,26,19,0.0,0.0
5,26,20,0.0,0.0
5,26,21,0.0,0.0
5,26,22,0.0,0.0
5,26,23,0.0,0.0
5,27,0,0.0,0.0
5,27,1,0.0,0.0
5,27,2,0.0,0.0
5,27,3,0.0,0.0
5,27,4,0.0,0.0
5,27,5,85.939,67.04
5,27,6,534.197,499.414
5,27,7,1340.796,1277.432
5,27,8,1870.123,1788.003
5,27,9,2610.669,2502.308
5,27,10,2980.805,2859.329
5,27,11,3173.409,3045.108
5,27,12,3185.17,3056.453
5,27,13,2485.002,2381.094
5,27,14,2100.951,2010.652
5,27,15,1723.938,1646.998
5,27,16,1473.788,1405.712
5,27,17,572.951,536.795
5,27,18,160.628,139.082
5,27,19,0.0,0.0
5,27,20,0.0,0.0
5,27,21,0.0,0.0
5,27,22,0.0,0.0
5,27,23,0.0,0.0
5,28,0,0.0,0.0
5,28,1,0.0,0.0
5,28,2,0.0,0.0
5,28,3,0.0,0.0
5,28,4,0.0,0.0
5,28,5,87.8,68.834
5,28,6,538.858,503.91
5,28,7,1339.778,1276.45
5,28,8,2037.719,1949.66
5,28,9,2550.312,2444.09
5,28,10,2561.739,2455.112
5,28,11,3034.296,2910.925
5,28,12,3017.918,2895.127
5,28,13,2898.536,2779.975
5,28,14,2602.771,2494.69
5,28,15,2105.542,2015.08
5,28,16,1465.444,1397.663
5,28,17,582.138,545.657
5,28,18,152.906,131.634
5,28,19,0.0,0.0
5,28,20,0.0,0.0
5,28,21,0.0,0.0
5,28,22,0.0,0.0
5,28,23,0.0,0.0
5,29,0,0.0,0.0
5,29,1,0.0,0.0
5,29,2,0.0,0.0
5,29,3,0.0,0.0
5,29,4,0.0,0.0
5,29,5,91.009,71.93
5,29,6,464.756,432.433
5,29,7,869.833,823.157
5,29,8,1651.416,1577.046
5,29,9,2087.042,1997.235
5,29,10,2329.566,2231.166
5,29,11,2371.524,2271.637
5,29,12,2415.795,2314.339
5,29,13,2144.963,2053.105
5,29,14,1530.282,1460.204
5,29,15,1086.797,1032.434
5,29,16,601.572,564.401
5,29,17,263.893,238.688
5,29,18,58.707,40.773
5,29,19,0.0,0.0
5,29,20,0.0,0.0
5,29,21,0.0,0.0
5,29,22,0.0,0.0
5,29,23,0.0,0.0
5,30,0,0.0,0.0
5,30,1,0.0,0.0
5,30,2,0.0,0.0
5,30,3,0.0,0.0
5,30,4,0.0,0.0
5,30,5,29.535,12.634
5,30,6,104.747,85.181
5,30,7,348.757,320.545
5,30,8,428.142,397.117
5,30,9,1079.162,1025.069
5,30,10,285.919,259.934
5,30,11,1568.082,1496.664
5,30,12,1308.62,1246.396
5,30,13,1189.047,1131.06
5,30,14,1215.108,1156.197
5,30,15,914.162,865.916
5,30,16,1143.482,1087.11
5,30,17,417.882,387.22
5,30,18,68.898,50.603
5,30,19,0.0,0.0
5,30,20,0.0,0.0
5,30,21,0.0,0.0
5,30,22,0.0,0.0
5,30,23,0.0,0.0
5,31,0,0.0,0.0
5,31,1,0.0,0.0
5,31,2,0.0,0.0
5,31,3,0.0,0.0
5,31,4,0.0,0.0
5,31,5,98.165,78.832
5,31,6,202.494,179.465
5,31,7,745.675,703.399
5,31,8,548.134,512.857
5,31,9,1311.131,1248.819
5,31,10,636.74,598.323
5,31,11,805.678,761.276
5,31,12,693.036,652.625
5,31,13,552.51,517.078
5,31,14,531.099,496.426
5,31,15,451.259,419.414
5,31,16,410.145,379.757
5,31,17,749.727,707.307
5,31,18,119.181,99.103
5,31,19,0.0,0.0
5,31,20,0.0,0.0
5,31,21,0.0,0.0
5,31,22,0.0,0.0
5,31,23,0.0,0.0
6,1,0,0.0,0.0
6,1,1,0.0,0.0
6,1,2,0.0,0.0
6,1,3,0.0,0.0
6,1,4,0.0,0.0
6,1,5,75.527,56.997
6,1,6,265.677,240.409
6,1,7,466.367,433.987
6,1,8,856.341,810.143
6,1,9,1676.791,1601.522
6,1,10,2298.422,2201.125
6,1,11,2835.266,2718.947
6,1,12,2881.793,2763.826
6,1,13,2449.192,2346.553
6,1,14,2390.944,2290.369
6,1,15,1690.756,1614.991
6,1,16,412.355,381.889
6,1,17,740.354,698.266
6,1,18,133.833,113.236
6,1,19,0.0,0.0
6,1,20,0.0,0.0
6,1,21,0.0,0.0
6,1,22,0.0,0.0
6,1,23,0.0,0.0
6,2,0,0.0,0.0
6,2,1,0.0,0.0
6,2,2,0.0,0.0
6,2,3,0.0,0.0
6,2,4,0.0,0.0
6,2,5,71.393,53.009
6,2,6,156.366,134.971
6,2,7,466.57,434.183
6,2,8,930.952,882.11
6,2,9,1560.845,1489.683
6,2,10,1615.677,1542.573
6,2,11,1164.988,1107.854
6,2,12,1522.505,1452.703
6,2,13,1710.548,1634.082
6,2,14,1811.213,1731.181
6,2,15,621.651,583.769
6,2,16,409.399,379.038
6,2,17,261.443,236.325
6,2,18,135.083,114.442
6,2,19,0.0,0.0
6,2,20,0.0,0.0
6,2,21,0.0,0.0
6,2,22,0.0,0.0
6,2,23,0.0,0.0
6,3,0,0.0,0.0
6,3,1,0.0,0.0
6,3,2,0.0,0.0
6,3,3,0.0,0.0
6,3,4,0.0,0.0
6,3,5,84.956,66.092
6,3,6,549.525,514.199
6,3,7,1387.358,1322.344
6,3,8,2100.676,2010.387
6,3,9,2628.109,2519.13
6,3,10,2998.803,2876.689
6,3,11,3168.911,3040.77
6,3,12,3180.589,3052.034
6,3,13,3018.195,2895.394
6,3,14,2706.192,2594.446
6,3,15,2223.165,2128.536
6,3,16,1581.344,1509.456
6,3,17,764.185,721.253
6,3,18,126.867,106.518
6,3,19,0.0,0.0
6,3,20,0.0,0.0
6,3,21,0.0,0.0
6,3,22,0.0,0.0
6,3,23,0.0,0.0
6,4,0,0.0,0.0
6,4,1,0.0,0.0
6,4,2,0.0,0.0
6,4,3,0.0,0.0
6,4,4,0.0,0.0
6,4,5,82.889,64.098
6,4,6,417.857,387.196
6,4,7,1077.707,1023.666
6,4,8,1410.403,1344.573
6,4,9,1790.061,1710.778
6,4,10,2141.856,2050.107
6,4,11,1997.472,1910.84
6,4,12,2517.416,2412.359
6,4,13,2280.202,2183.551
6,4,14,1934.462,1850.062
6,4,15,1570.385,1498.886
6,4,16,1165.103,1107.964
6,4,17,406.743,376.476
6,4,18,160.843,139.289
6,4,19,0.0,0.0
6,4,20,0.0,0.0
6,4,21,0.0,0.0
6,4,22,0.0,0.0
6,4,23,0.0,0.0
6,5,0,0.0,0.0
6,5,1,0.0,0.0
6,5,2,0.0,0.0
6,5,3,0.0,0.0
6,5,4,0.0,0.0
6,5,5,95.747,76.5
6,5,6,390.243,360.56
6,5,7,420.022,389.285
6,5,8,690.101,649.793
6,5,9,753.998,711.426
6,5,10,1555.689,1484.71
6,5,11,1132.276,1076.301
6,5,12,1387.74,1322.713
6,5,13,1087.826,1033.426
6,5,14,359.968,331.358
6,5,15,825.255,780.159
6,5,16,908.718,860.664
6,5,17,623.989,586.025
6,5,18,174.039,152.017
6,5,19,0.0,0.0
6,5,20,0.0,0.0
6,5,21,0.0,0.0
6,5,22,0.0,0.0
6,5,23,0.0,0.0
6,6,0,0.0,0.0
6,6,1,0.0,0.0
6,6,2,0.0,0.0
6,6,3,0.0,0.0
6,6,4,0.0,0.0
6,6,5,103.584,84.059
6,6,6,482.207,449.266
6,6,7,666.607,627.132
6,6,8,1475.109,1406.986
6,6,9,2234.735,2139.695
6,6,10,2912.804,2793.738
6,6,11,2715.193,2603.129
6,6,12,2562.932,2456.263
6,6,13,2561.518,2454.899
6,6,14,2094.955,2004.868
6,6,15,1060.694,1007.255
6,6,16,635.925,597.538
6,6,17,428.118,397.094
6,6,18,179.775,157.551
6,6,19,0.0,0.0
6,6,20,0.0,0.0
6,6,21,0.0,0.0
6,6,22,0.0,0.0
6,6,23,0.0,0.0
6,7,0,0.0,0.0
6,7,1,0.0,0.0
6,7,2,0.0,0.0
6,7,3,0.0,0.0
6,7,4,0.0,0.0
6,7,5,87.006,68.068
6,7,6,537.044,502.16
6,7,7,1362.493,1298.36
6,7,8,2090.555,2000.624
6,7,9,2636.397,2527.124
6,7,10,3012.699,2890.093
6,7,11,2376.77,2276.698
6,7,12,3214.045,3084.304
6,7,13,3050.697,2926.744
6,7,14,759.69,716.917
6,7,15,2220.135,2125.612
6,7,16,1578.725,1506.93
6,7,17,767.103,724.067
6,7,18,146.367,125.326
6,7,19,0.0,0.0
6,7,20,0.0,0.0
6,7,21,0.0,0.0
6,7,22,0.0,0.0
6,7,23,0.0,0.0
6,8,0,0.0,0.0
6,8,1,0.0,0.0
6,8,2,0.0,0.0
6,8,3,0.0,0.0
6,8,4,0.0,0.0
6,8,5,89.589,70.56
6,8,6,534.869,500.062
6,8,7,1347.657,1284.05
6,8,8,2054.698,1966.037
6,8,9,2575.795,2468.67
6,8,10,2937.734,2817.784
6,8,11,3122.493,2995.996
6,8,12,3136.632,3009.634
6,8,13,2997.041,2874.989
6,8,14,2657.095,2547.089
6,8,15,2052.406,1963.827
6,8,16,1498.652,1429.695
6,8,17,589.761,553.009
6,8,18,153.366,132.077
6,8,19,0.0,0.0
6,8,20,0.0,0.0
6,8,21,0.0,0.0
6,8,22,0.0,0.0
6,8,23,0.0,0.0
6,9,0,0.0,0.0
6,9,1,0.0,0.0
6,9,2,0.0,0.0
6,9,3,0.0,0.0
6,9,4,0.0,0.0
6,9,5,67.125,48.892
6,9,6,122.893,102.684
6,9,7,452.385,420.501
6,9,8,668.017,628.492
6,9,9,846.803,800.943
6,9,10,1627.535,1554.01
6,9,11,2739.242,2626.325
6,9,12,3128.978,3002.252
6,9,13,2995.663,2873.661
6,9,14,2681.798,2570.917
6,9,15,1618.16,1544.968
6,9,16,1557.372,1486.334
6,9,17,535.216,500.397
6,9,18,71.596,53.205
6,9,19,0.0,0.0
6,9,20,0.0,0.0
6,9,21,0.0,0.0
