validTimeUtc             , Month, Day, Hour, globalHorizontalIrradiance, pressureMeanSeaLevel, temperature, uvIndex, DC Array Output (W), AC System Output (W)
2023-08-27 18:00:00+00:00,     8,  27,   18,                      723.0,                29.91,        76.7,       8,              27.867,               11.025
2023-08-27 19:00:00+00:00,     8,  27,   19,                      884.5,                29.89,        78.9,      10,               0.0  ,                0.0
2023-08-27 20:00:00+00:00,     8,  27,   20,                      930.8,                29.87,        78.2,      10,               0.0  ,                0.0
2023-08-27 21:00:00+00:00,     8,  27,   21,                      909.5,                29.86,        78.2,       8,               0.0  ,                0.0
2023-08-27 22:00:00+00:00,     8,  27,   22,                      827.8,                29.85,        78.2,       6,               0.0  ,                0.0
2023-08-27 23:00:00+00:00,     8,  27,   23,                      692.0,                29.84,        78.0,       3,               0.0  ,                0.0
2023-08-28 00:00:00+00:00,     8,  28,    0,                      506.4,                29.83,        78.4,       1,               0.0  ,                0.0
2023-08-28 01:00:00+00:00,     8,  28,    1,                      304.1,                29.84,        77.1,       0,               0.0  ,                0.0
2023-08-28 02:00:00+00:00,     8,  28,    2,                      110.7,                29.84,        73.9,       0,               0.0  ,                0.0
2023-08-28 03:00:00+00:00,     8,  28,    3,                        0.4,                29.86,        72.4,       0,               0.0  ,                0.0
2023-08-28 04:00:00+00:00,     8,  28,    4,                        0.0,                29.86,        70.8,       0,               0.0  ,                0.0
2023-08-28 05:00:00+00:00,     8,  28,    5,                        0.0,                29.87,        70.3,       0,               0.0  ,                0.0
2023-08-28 06:00:00+00:00,     8,  28,    6,                        0.0,                29.86,        69.5,       0,             258.974,              233.943
2023-08-28 07:00:00+00:00,     8,  28,    7,                        0.0,                29.85,        68.8,       0,             835.734,              790.267
2023-08-28 08:00:00+00:00,     8,  28,    8,                        0.0,                29.85,        67.9,       0,            1638.714,             1564.794
2023-08-28 09:00:00+00:00,     8,  28,    9,                        0.0,                29.84,        67.9,       0,            2016.126,             1928.833
2023-08-28 10:00:00+00:00,     8,  28,   10,                        0.0,                29.83,        66.5,       0,            2327.176,             2228.861
2023-08-28 11:00:00+00:00,     8,  28,   11,                        0.0,                29.83,        65.9,       0,            2921.54 ,             2802.164
2023-08-28 12:00:00+00:00,     8,  28,   12,                        0.0,                29.83,        65.4,       0,            2971.072,             2849.941
2023-08-28 13:00:00+00:00,     8,  28,   13,                        0.0,                29.85,        65.4,       0,            2806.946,             2691.631
2023-08-28 14:00:00+00:00,     8,  28,   14,                       17.5,                29.86,        67.4,       0,            2467.522,             2364.233
2023-08-28 15:00:00+00:00,     8,  28,   15,                      167.5,                29.87,        70.4,       1,            1947.331,             1862.475
2023-08-28 16:00:00+00:00,     8,  28,   16,                      390.8,                29.86,        76.4,       3,             937.864,              888.777
2023-08-28 17:00:00+00:00,     8,  28,   17,                      601.8,                29.87,        81.8,       6,             374.258,              345.142
2023-08-28 18:00:00+00:00,     8,  28,   18,                      735.9,                29.86,        82.5,       8,              28.683,               11.813
2023-08-28 19:00:00+00:00,     8,  28,   19,                      853.8,                29.85,        81.2,      10,               0.0  ,                0.0
2023-08-28 20:00:00+00:00,     8,  28,   20,                      911.4,                29.85,        81.6,      10,               0.0  ,                0.0
2023-08-28 21:00:00+00:00,     8,  28,   21,                      900.9,                29.84,        82.3,       8,               0.0  ,                0.0
2023-08-28 22:00:00+00:00,     8,  28,   22,                      816.1,                29.83,        81.6,       6,               0.0  ,                0.0
2023-08-28 23:00:00+00:00,     8,  28,   23,                      687.4,                29.82,        81.2,       3,               0.0  ,                0.0
2023-08-29 00:00:00+00:00,     8,  29,    0,                      511.2,                29.82,        80.7,       1,               0.0  ,                0.0
2023-08-29 01:00:00+00:00,     8,  29,    1,                      301.6,                29.83,        77.8,       0,               0.0  ,                0.0
2023-08-29 02:00:00+00:00,     8,  29,    2,                      103.2,                29.83,        75.5,       0,               0.0  ,                0.0
2023-08-29 03:00:00+00:00,     8,  29,    3,                        0.3,                29.85,        73.1,       0,               0.0  ,                0.0
2023-08-29 04:00:00+00:00,     8,  29,    4,                        0.0,                29.85,        71.7,       0,               0.0  ,                0.0
2023-08-29 05:00:00+00:00,     8,  29,    5,                        0.0,                29.85,        71.0,       0,               0.0  ,                0.0
2023-08-29 06:00:00+00:00,     8,  29,    6,                        0.0,                29.84,        69.7,       0,             253.867,              229.018
2023-08-29 07:00:00+00:00,     8,  29,    7,                        0.0,                29.84,        68.8,       0,             980.451,              929.855
2023-08-29 08:00:00+00:00,     8,  29,    8,                        0.0,                29.84,        68.5,       0,            1757.847,             1679.705
2023-08-29 09:00:00+00:00,     8,  29,    9,                        0.0,                29.83,        67.9,       0,            2368.26 ,             2268.489
2023-08-29 10:00:00+00:00,     8,  29,   10,                        0.0,                29.83,        67.6,       0,            2790.84 ,             2676.095
2023-08-29 11:00:00+00:00,     8,  29,   11,                        0.0,                29.83,        66.7,       0,            3017.674,             2894.892
2023-08-29 12:00:00+00:00,     8,  29,   12,                        0.0,                29.83,        65.9,       0,            3029.523,             2906.32
2023-08-29 13:00:00+00:00,     8,  29,   13,                        0.0,                29.84,        65.6,       0,            2873.108,             2755.448
2023-08-29 14:00:00+00:00,     8,  29,   14,                       14.5,                29.85,        66.3,       0,            2526.002,             2420.641
2023-08-29 15:00:00+00:00,     8,  29,   15,                      154.8,                29.85,        69.7,       1,            2010.305,             1923.217
2023-08-29 16:00:00+00:00,     8,  29,   16,                      362.5,                29.85,        76.9,       3,            1303.476,             1241.435
2023-08-29 17:00:00+00:00,     8,  29,   17,                      552.2,                29.86,        77.3,       6,             492.07 ,              458.78
2023-08-29 18:00:00+00:00,     8,  29,   18,                      723.8,                29.86,        77.1,       8,              26.818,               10.014
2023-08-29 19:00:00+00:00,     8,  29,   19,                      877.9,                29.85,        79.3,       9,               0.0  ,                0.0
2023-08-29 20:00:00+00:00,     8,  29,   20,                      933.3,                29.83,        82.5,       9,               0.0  ,                0.0
2023-08-29 21:00:00+00:00,     8,  29,   21,                      916.2,                29.83,        82.9,       8,               0.0  ,                0.0
2023-08-29 22:00:00+00:00,     8,  29,   22,                      842.7,                29.81,        81.1,       6,               0.0  ,                0.0
2023-08-29 23:00:00+00:00,     8,  29,   23,                      708.1,                29.8 ,        81.8,       3,               0.0  ,                0.0
2023-08-30 00:00:00+00:00,     8,  30,    0,                      527.6,                29.8 ,        79.6,       1,               0.0  ,                0.0
2023-08-30 01:00:00+00:00,     8,  30,    1,                      316.0,                29.78,        79.3,       0,               0.0  ,                0.0
2023-08-30 02:00:00+00:00,     8,  30,    2,                      102.6,                29.8 ,        75.7,       0,               0.0  ,                0.0
2023-08-30 03:00:00+00:00,     8,  30,    3,                        0.2,                29.8 ,        72.2,       0,               0.0  ,                0.0
2023-08-30 04:00:00+00:00,     8,  30,    4,                        0.0,                29.82,        72.1,       0,               0.0  ,                0.0
2023-08-30 05:00:00+00:00,     8,  30,    5,                        0.0,                29.83,        71.0,       0,               0.0  ,                0.0
2023-08-30 06:00:00+00:00,     8,  30,    6,                        0.0,                29.83,        69.9,       0,             214.622,              191.163
2023-08-30 07:00:00+00:00,     8,  30,    7,                        0.0,                29.82,        68.6,       0,             945.093,              895.75
2023-08-30 08:00:00+00:00,     8,  30,    8,                        0.0,                29.82,        68.8,       0,            1673.48 ,             1598.328
2023-08-30 09:00:00+00:00,     8,  30,    9,                        0.0,                29.8 ,        68.3,       0,            1467.921,             1400.053
2023-08-30 10:00:00+00:00,     8,  30,   10,                        0.0,                29.8 ,        68.5,       0,            2637.61 ,             2528.295
2023-08-30 11:00:00+00:00,     8,  30,   11,                        0.0,                29.8 ,        67.9,       0,            2438.714,             2336.446
2023-08-30 12:00:00+00:00,     8,  30,   12,                        0.0,                29.8 ,        67.9,       0,            2775.989,             2661.771
2023-08-30 13:00:00+00:00,     8,  30,   13,                        0.0,                29.81,        67.6,       0,            2640.646,             2531.223
2023-08-30 14:00:00+00:00,     8,  30,   14,                       13.3,                29.83,        68.3,       0,            2302.986,             2205.528
2023-08-30 15:00:00+00:00,     8,  30,   15,                      134.5,                29.84,        70.1,       0,            1241.9  ,             1182.04
2023-08-30 16:00:00+00:00,     8,  30,   16,                      331.2,                29.85,        72.4,       1,            1158.542,             1101.636
2023-08-30 17:00:00+00:00,     8,  30,   17,                      525.8,                29.86,        72.4,       1,             328.932,              301.423
2023-08-30 18:00:00+00:00,     8,  30,   18,                      685.2,                29.88,        69.0,       2,              12.87 ,                0.0
2023-08-30 19:00:00+00:00,     8,  30,   19,                      809.9,                29.89,        69.9,       9,               0.0  ,                0.0
2023-08-30 20:00:00+00:00,     8,  30,   20,                      843.5,                29.88,        70.6,       9,               0.0  ,                0.0
2023-08-30 21:00:00+00:00,     8,  30,   21,                      838.2,                29.86,        73.7,       8,               0.0  ,                0.0
2023-08-30 22:00:00+00:00,     8,  30,   22,                      723.1,                29.85,        74.8,       6,               0.0  ,                0.0
2023-08-30 23:00:00+00:00,     8,  30,   23,                      622.4,                29.83,        76.0,       3,               0.0  ,                0.0
2023-08-31 00:00:00+00:00,     8,  31,    0,                      458.3,                29.82,        75.7,       1,               0.0  ,                0.0
2023-08-31 01:00:00+00:00,     8,  31,    1,                      278.3,                29.81,        74.9,       0,               0.0  ,                0.0
2023-08-31 02:00:00+00:00,     8,  31,    2,                       95.1,                29.8 ,        72.4,       0,               0.0  ,                0.0
2023-08-31 03:00:00+00:00,     8,  31,    3,                        0.1,                29.81,        69.9,       0,               0.0  ,                0.0
2023-08-31 04:00:00+00:00,     8,  31,    4,                        0.0,                29.82,        69.5,       0,               0.0  ,                0.0
2023-08-31 05:00:00+00:00,     8,  31,    5,                        0.0,                29.83,        68.3,       0,               0.0  ,                0.0
2023-08-31 06:00:00+00:00,     8,  31,    6,                        0.0,                29.84,        68.3,       0,             232.564,              208.469
2023-08-31 07:00:00+00:00,     8,  31,    7,                        0.0,                29.83,        68.5,       0,             887.986,              840.666
2023-08-31 08:00:00+00:00,     8,  31,    8,                        0.0,                29.82,        67.6,       0,            1571.563,             1500.022
2023-08-31 09:00:00+00:00,     8,  31,    9,                        0.0,                29.81,        67.6,       0,            2088.542,             1998.682
2023-08-31 10:00:00+00:00,     8,  31,   10,                        0.0,                29.82,        67.2,       0,            2456.541,             2353.642
2023-08-31 11:00:00+00:00,     8,  31,   11,                        0.0,                29.81,        67.2,       0,            2668.362,             2557.957
2023-08-31 12:00:00+00:00,     8,  31,   12,                        0.0,                29.8 ,        66.7,       0,            2673.014,             2562.444
2023-08-31 13:00:00+00:00,     8,  31,   13,                        0.0,                29.8 ,        66.7,       0,            2542.937,             2436.976
2023-08-31 14:00:00+00:00,     8,  31,   14,                       10.4,                29.81,        67.2,       0,            2236.649,             2141.541
2023-08-31 15:00:00+00:00,     8,  31,   15,                      114.6,                29.82,        67.9,       0,            1689.26 ,             1613.549
2023-08-31 16:00:00+00:00,     8,  31,   16,                      275.3,                29.84,        67.9,       1,            1072.047,             1018.206
2023-08-31 17:00:00+00:00,     8,  31,   17,                      443.6,                29.86,        67.7,       1,             401.877,              371.783
2023-08-31 18:00:00+00:00,     8,  31,   18,                      613.2,                29.88,        67.6,       5,              22.693,                6.035
2023-08-31 19:00:00+00:00,     8,  31,   19,                      705.4,                29.87,        70.1,       7,               0.0  ,                0.0
2023-08-31 20:00:00+00:00,     8,  31,   20,                      728.2,                29.84,        73.3,       9,               0.0  ,                0.0
2023-08-31 21:00:00+00:00,     8,  31,   21,                      769.7,                29.83,        73.9,       7,               0.0  ,                0.0
2023-08-31 22:00:00+00:00,     8,  31,   22,                      687.2,                29.82,        73.3,       5,               0.0  ,                0.0
2023-08-31 23:00:00+00:00,     8,  31,   23,                      596.7,                29.81,        72.8,       3,               0.0  ,                0.0
2023-09-01 00:00:00+00:00,     9,   1,    0,                      425.6,                29.81,        70.3,       1,               0.0  ,                0.0
2023-09-01 01:00:00+00:00,     9,   1,    1,                      236.8,                29.81,        69.5,       0,               0.0  ,                0.0
2023-09-01 02:00:00+00:00,     9,   1,    2,                       70.4,                29.8 ,        68.5,       0,               0.0  ,                0.0
2023-09-01 03:00:00+00:00,     9,   1,    3,                        0.0,                29.81,        67.6,       0,               0.0  ,                0.0
2023-09-01 04:00:00+00:00,     9,   1,    4,                        0.0,                29.82,        67.2,       0,               0.0  ,                0.0
2023-09-01 05:00:00+00:00,     9,   1,    5,                        0.0,                29.83,        67.0,       0,               0.0  ,                0.0
2023-09-01 06:00:00+00:00,     9,   1,    6,                        0.0,                29.82,        66.5,       0,             245.249,              220.705
2023-09-01 07:00:00+00:00,     9,   1,    7,                        0.0,                29.83,        66.5,       0,            1076.833,             1022.822
2023-09-01 08:00:00+00:00,     9,   1,    8,                        0.0,                29.84,        66.7,       0,            1888.894,             1806.109
2023-09-01 09:00:00+00:00,     9,   1,    9,                        0.0,                29.83,        66.8,       0,            2464.669,             2361.482
2023-09-01 10:00:00+00:00,     9,   1,   10,                        0.0,                29.83,        66.7,       0,            2857.374,             2740.271
2023-09-01 11:00:00+00:00,     9,   1,   11,                        0.0,                29.82,        66.7,       0,            3070.768,             2946.105
2023-09-01 12:00:00+00:00,     9,   1,   12,                        0.0,                29.83,        66.5,       0,            3087.383,             2962.131
2023-09-01 13:00:00+00:00,     9,   1,   13,                        0.0,                29.85,        66.5,       0,            2920.822,             2801.472
2023-09-01 14:00:00+00:00,     9,   1,   14,                        7.8,                29.86,        66.7,       0,            2582.981,             2475.601
2023-09-01 15:00:00+00:00,     9,   1,   15,                       96.1,                29.88,        68.5,       1,            2064.598,             1975.586
2023-09-01 16:00:00+00:00,     9,   1,   16,                      248.2,                29.89,        70.3,       3,            1344.781,             1281.276
2023-09-01 17:00:00+00:00,     9,   1,   17,                      428.6,                29.9 ,        72.1,       6,             482.264,              449.321
2023-09-01 18:00:00+00:00,     9,   1,   18,                      559.0,                29.91,        72.6,       8,              18.734,                2.216
2023-09-01 19:00:00+00:00,     9,   1,   19,                      714.0,                29.91,        73.7,      10,               0.0  ,                0.0
2023-09-01 20:00:00+00:00,     9,   1,   20,                      814.6,                29.9 ,        74.8,      10,               0.0  ,                0.0
2023-09-01 21:00:00+00:00,     9,   1,   21,                      836.5,                29.88,        74.6,       7,               0.0  ,                0.0
2023-09-01 22:00:00+00:00,     9,   1,   22,                      722.9,                29.87,        72.4,       5,               0.0  ,                0.0
2023-09-01 23:00:00+00:00,     9,   1,   23,                      581.6,                29.89,        70.4,       2,               0.0  ,                0.0
2023-09-02 00:00:00+00:00,     9,   2,    0,                      393.2,                29.9 ,        71.7,       1,               0.0  ,                0.0
2023-09-02 01:00:00+00:00,     9,   2,    1,                      230.0,                29.91,        70.6,       0,               0.0  ,                0.0
2023-09-02 02:00:00+00:00,     9,   2,    2,                       76.9,                29.91,        69.2,       0,               0.0  ,                0.0
2023-09-02 03:00:00+00:00,     9,   2,    3,                        0.0,                29.93,        69.4,       0,               0.0  ,                0.0
2023-09-02 04:00:00+00:00,     9,   2,    4,                        0.0,                29.94,        69.9,       0,               0.0  ,                0.0
2023-09-02 05:00:00+00:00,     9,   2,    5,                        0.0,                29.95,        69.9,       0,               0.0  ,                0.0
2023-09-02 06:00:00+00:00,     9,   2,    6,                        0.0,                29.96,        69.9,       0,             242.403,              217.96
2023-09-02 07:00:00+00:00,     9,   2,    7,                        0.0,                29.96,        70.1,       0,            1074.777,             1020.839
2023-09-02 08:00:00+00:00,     9,   2,    8,                        0.0,                29.96,        70.1,       0,            1844.891,             1763.665
2023-09-02 09:00:00+00:00,     9,   2,    9,                        0.0,                29.96,        69.9,       0,            2350.382,             2251.245
2023-09-02 10:00:00+00:00,     9,   2,   10,                        0.0,                29.95,        70.3,       0,            2662.857,             2552.647
2023-09-02 11:00:00+00:00,     9,   2,   11,                        0.0,                29.96,        70.4,       0,            2824.295,             2708.365
2023-09-02 12:00:00+00:00,     9,   2,   12,                        0.0,                29.97,        70.4,       0,            2851.331,             2734.442
2023-09-02 13:00:00+00:00,     9,   2,   13,                        0.0,                29.98,        70.3,       0,            2716.627,             2604.512
2023-09-02 14:00:00+00:00,     9,   2,   14,                        2.0,                29.98,        70.4,       0,            2426.857,             2325.009
2023-09-02 15:00:00+00:00,     9,   2,   15,                       26.7,                30.0 ,        70.8,       0,            1965.33 ,             1879.837
2023-09-02 16:00:00+00:00,     9,   2,   16,                       80.9,                30.02,        70.1,       1,            1285.74 ,             1224.326
2023-09-02 17:00:00+00:00,     9,   2,   17,                      141.7,                30.04,        69.9,       3,             451.905,              420.038
2023-09-02 18:00:00+00:00,     9,   2,   18,                      270.3,                30.05,        70.6,       4,               0.0  ,                0.0
2023-09-02 19:00:00+00:00,     9,   2,   19,                      365.4,                30.04,        71.3,       4,               0.0  ,                0.0
2023-09-02 20:00:00+00:00,     9,   2,   20,                      493.4,                30.03,        71.9,       4,               0.0  ,                0.0
2023-09-02 21:00:00+00:00,     9,   2,   21,                      687.8,                30.01,        74.6,       6,               0.0  ,                0.0
2023-09-02 22:00:00+00:00,     9,   2,   22,                      703.9,                29.99,        76.6,       4,               0.0  ,                0.0
2023-09-02 23:00:00+00:00,     9,   2,   23,                      599.7,                29.98,        76.6,       2,               0.0  ,                0.0
2023-09-03 00:00:00+00:00,     9,   3,    0,                      456.6,                29.98,        76.2,       1,               0.0  ,                0.0
2023-09-03 01:00:00+00:00,     9,   3,    1,                      258.8,                29.97,        75.5,       0,               0.0  ,                0.0
2023-09-03 02:00:00+00:00,     9,   3,    2,                       80.7,                29.97,        72.6,       0,               0.0  ,                0.0
2023-09-03 03:00:00+00:00,     9,   3,    3,                        0.0,                29.98,        71.0,       0,               0.0  ,                0.0
2023-09-03 04:00:00+00:00,     9,   3,    4,                        0.0,                30.01,        70.4,       0,               0.0  ,                0.0
2023-09-03 05:00:00+00:00,     9,   3,    5,                        0.0,                30.01,        70.4,       0,               0.0  ,                0.0
2023-09-03 06:00:00+00:00,     9,   3,    6,                        0.0,                30.02,        71.2,       0,             231.63 ,              207.568
2023-09-03 07:00:00+00:00,     9,   3,    7,                        0.0,                30.03,        71.5,       0,             997.72 ,              946.513
2023-09-03 08:00:00+00:00,     9,   3,    8,                        0.0,                30.03,        71.0,       0,            1734.449,             1657.137
2023-09-03 09:00:00+00:00,     9,   3,    9,                        0.0,                30.03,        70.8,       0,            2250.913,             2155.3
2023-09-03 10:00:00+00:00,     9,   3,   10,                        0.0,                30.02,        69.9,       0,            2616.818,             2508.24
2023-09-03 11:00:00+00:00,     9,   3,   11,                        0.0,                30.02,        69.2,       0,            2826.2  ,             2710.202
2023-09-03 12:00:00+00:00,     9,   3,   12,                        0.0,                30.02,        69.2,       0,            2828.81 ,             2712.72
2023-09-03 13:00:00+00:00,     9,   3,   13,                        0.0,                30.02,        69.4,       0,            2657.025,             2547.022
2023-09-03 14:00:00+00:00,     9,   3,   14,                        3.7,                30.03,        69.0,       0,            2332.255,             2233.76
2023-09-03 15:00:00+00:00,     9,   3,   15,                       43.6,                30.04,        69.2,       1,            1831.237,             1750.495
2023-09-03 16:00:00+00:00,     9,   3,   16,                      145.8,                30.04,        70.8,       1,            1147.657,             1091.137
2023-09-03 17:00:00+00:00,     9,   3,   17,                      219.8,                30.04,        73.0,       3,             403.709,              373.55
2023-09-03 18:00:00+00:00,     9,   3,   18,                      323.5,                30.02,        75.1,       5,               0.0  ,                0.0
2023-09-03 19:00:00+00:00,     9,   3,   19,                      394.0,                30.01,        74.8,       6,               0.0  ,                0.0
2023-09-03 20:00:00+00:00,     9,   3,   20,                      464.7,                30.01,        74.6,       6,               0.0  ,                0.0
2023-09-03 21:00:00+00:00,     9,   3,   21,                      502.1,                29.99,        74.9,       5,               0.0  ,                0.0
2023-09-03 22:00:00+00:00,     9,   3,   22,                      464.9,                29.98,        74.6,       4,               0.0  ,                0.0
2023-09-03 23:00:00+00:00,     9,   3,   23,                      381.9,                29.97,        73.5,       1,               0.0  ,                0.0
2023-09-04 00:00:00+00:00,     9,   4,    0,                      262.3,                29.97,        72.8,       1,               0.0  ,                0.0
2023-09-04 01:00:00+00:00,     9,   4,    1,                      167.0,                29.97,        71.5,       0,               0.0  ,                0.0
2023-09-04 02:00:00+00:00,     9,   4,    2,                       66.1,                29.97,        69.9,       0,               0.0  ,                0.0
2023-09-04 03:00:00+00:00,     9,   4,    3,                        0.0,                29.97,        68.5,       0,               0.0  ,                0.0
2023-09-04 04:00:00+00:00,     9,   4,    4,                        0.0,                29.98,        68.3,       0,               0.0  ,                0.0
2023-09-04 05:00:00+00:00,     9,   4,    5,                        0.0,                29.98,        67.7,       0,               0.0  ,                0.0
2023-09-04 06:00:00+00:00,     9,   4,    6,                        0.0,                29.97,        67.4,       0,             185.77 ,              163.333
2023-09-04 07:00:00+00:00,     9,   4,    7,                        0.0,                29.96,        67.2,       0,             651.996,              613.039
2023-09-04 08:00:00+00:00,     9,   4,    8,                        0.0,                29.96,        66.5,       0,            1319.526,             1256.916
2023-09-04 09:00:00+00:00,     9,   4,    9,                        0.0,                29.94,        66.3,       0,            2061.17 ,             1972.281
2023-09-04 10:00:00+00:00,     9,   4,   10,                        0.0,                29.93,        65.0,       0,            2460.243,             2357.213
2023-09-04 11:00:00+00:00,     9,   4,   11,                        0.0,                29.93,        64.7,       0,            2706.582,             2594.823
2023-09-04 12:00:00+00:00,     9,   4,   12,                        0.0,                29.94,        65.6,       0,            2684.468,             2573.492
2023-09-04 13:00:00+00:00,     9,   4,   13,                        0.0,                29.94,        65.9,       0,            2554.623,             2448.248
2023-09-04 14:00:00+00:00,     9,   4,   14,                        4.6,                29.94,        65.8,       0,            2221.095,             2126.538
2023-09-04 15:00:00+00:00,     9,   4,   15,                       78.5,                29.95,        67.4,       1,            1725.493,             1648.497
2023-09-04 16:00:00+00:00,     9,   4,   16,                      185.3,                29.95,        68.6,       3,            1063.822,             1010.272
2023-09-04 17:00:00+00:00,     9,   4,   17,                      303.8,                29.95,        70.3,       4,             203.881,              180.803
2023-09-04 18:00:00+00:00,     9,   4,   18,                      526.8,                29.94,        71.7,       6,               0.0  ,                0.0
2023-09-04 19:00:00+00:00,     9,   4,   19,                      818.2,                29.92,        72.2,       9,               0.0  ,                0.0
2023-09-04 20:00:00+00:00,     9,   4,   20,                      881.8,                29.92,        72.2,       9,               0.0  ,                0.0
2023-09-04 21:00:00+00:00,     9,   4,   21,                      881.6,                29.9 ,        72.6,       8,               0.0  ,                0.0
2023-09-04 22:00:00+00:00,     9,   4,   22,                      822.1,                29.88,        73.0,       5,               0.0  ,                0.0
2023-09-04 23:00:00+00:00,     9,   4,   23,                      688.2,                29.87,        72.2,       3,               0.0  ,                0.0
2023-09-05 00:00:00+00:00,     9,   5,    0,                      514.4,                29.87,        71.5,       1,               0.0  ,                0.0
2023-09-05 01:00:00+00:00,     9,   5,    1,                      297.4,                29.86,        69.7,       0,               0.0  ,                0.0
2023-09-05 02:00:00+00:00,     9,   5,    2,                       85.2,                29.86,        67.9,       0,               0.0  ,                0.0
2023-09-05 03:00:00+00:00,     9,   5,    3,                        0.0,                29.86,        66.8,       0,               0.0  ,                0.0
2023-09-05 04:00:00+00:00,     9,   5,    4,                        0.0,                29.88,        66.8,       0,               0.0  ,                0.0
2023-09-05 05:00:00+00:00,     9,   5,    5,                        0.0,                29.88,        65.8,       0,               0.0  ,                0.0
2023-09-05 06:00:00+00:00,     9,   5,    6,                        0.0,                29.88,        65.2,       0,              87.55 ,               68.593
2023-09-05 07:00:00+00:00,     9,   5,    7,                        0.0,                29.88,        64.3,       0,             637.548,              599.103
2023-09-05 08:00:00+00:00,     9,   5,    8,                        0.0,                29.88,        64.1,       0,             425.903,              394.957
2023-09-05 09:00:00+00:00,     9,   5,    9,                        0.0,                29.88,        64.3,       0,            1551.387,             1480.561
2023-09-05 10:00:00+00:00,     9,   5,   10,                        0.0,                29.88,        64.7,       0,             344.239,              316.187
2023-09-05 11:00:00+00:00,     9,   5,   11,                        0.0,                29.87,        64.7,       0,            2193.634,             2100.051
2023-09-05 12:00:00+00:00,     9,   5,   12,                        0.0,                29.87,        65.2,       0,            1921.472,             1837.533
2023-09-05 13:00:00+00:00,     9,   5,   13,                        0.0,                29.88,        65.0,       0,             978.453,              927.928
2023-09-05 14:00:00+00:00,     9,   5,   14,                        9.2,                29.89,        66.3,       0,            1794.829,             1715.377
2023-09-05 15:00:00+00:00,     9,   5,   15,                      128.5,                29.91,        67.6,       1,             675.042,              635.268
2023-09-05 16:00:00+00:00,     9,   5,   16,                      308.0,                29.92,        68.5,       1,             648.781,              609.938
2023-09-05 17:00:00+00:00,     9,   5,   17,                      468.4,                29.93,        69.2,       2,             305.617,              278.934
2023-09-05 18:00:00+00:00,     9,   5,   18,                      633.1,                29.94,        69.4,       4,               0.0  ,                0.0
2023-09-05 19:00:00+00:00,     9,   5,   19,                      763.6,                29.93,        70.4,       4,               0.0  ,                0.0
2023-09-05 20:00:00+00:00,     9,   5,   20,                      865.1,                29.93,        71.5,       4,               0.0  ,                0.0
2023-09-05 21:00:00+00:00,     9,   5,   21,                      825.8,                29.92,        72.2,       5,               0.0  ,                0.0
2023-09-05 22:00:00+00:00,     9,   5,   22,                      751.9,                29.91,        71.7,       4,               0.0  ,                0.0
2023-09-05 23:00:00+00:00,     9,   5,   23,                      624.1,                29.91,        71.5,       2,               0.0  ,                0.0
2023-09-06 00:00:00+00:00,     9,   6,    0,                      488.3,                29.91,        70.8,       1,               0.0  ,                0.0
2023-09-06 01:00:00+00:00,     9,   6,    1,                      284.4,                29.91,        69.5,       0,               0.0  ,                0.0
2023-09-06 02:00:00+00:00,     9,   6,    2,                       78.8,                29.92,        68.5,       0,               0.0  ,                0.0
2023-09-06 03:00:00+00:00,     9,   6,    3,                        0.0,                29.93,        68.3,       0,               0.0  ,                0.0
2023-09-06 04:00:00+00:00,     9,   6,    4,                        0.0,                29.94,        68.5,       0,               0.0  ,                0.0
2023-09-06 05:00:00+00:00,     9,   6,    5,                        0.0,                29.94,        68.3,       0,               0.0  ,                0.0
2023-09-06 06:00:00+00:00,     9,   6,    6,                        0.0,                29.93,        68.3,       0,             158.927,              137.441
2023-09-06 07:00:00+00:00,     9,   6,    7,                        0.0,                29.93,        68.5,       0,             787.912,              744.139
2023-09-06 08:00:00+00:00,     9,   6,    8,                        0.0,                29.93,        68.5,       0,            1049.677,              996.629
2023-09-06 09:00:00+00:00,     9,   6,    9,                        0.0,                29.92,        68.1,       0,            2239.11 ,             2143.915
2023-09-06 10:00:00+00:00,     9,   6,   10,                        0.0,                29.93,        67.9,       0,            1425.388,             1359.027
2023-09-06 11:00:00+00:00,     9,   6,   11,                        0.0,                29.93,        67.6,       0,            1554.715,             1483.771
2023-09-06 12:00:00+00:00,     9,   6,   12,                        0.0,                29.93,        67.2,       0,            1388.214,             1323.17
2023-09-06 13:00:00+00:00,     9,   6,   13,                        0.0,                29.94,        67.2,       0,            1456.523,             1389.058
2023-09-06 14:00:00+00:00,     9,   6,   14,                        7.6,                29.96,        67.7,       0,            1396.547,             1331.208
2023-09-06 15:00:00+00:00,     9,   6,   15,                      134.8,                29.96,        68.6,       1,             486.047,              452.97
2023-09-06 16:00:00+00:00,     9,   6,   16,                      334.0,                29.96,        71.0,       3,             730.711,              688.964
2023-09-06 17:00:00+00:00,     9,   6,   17,                      515.4,                29.96,        72.6,       6,             364.683,              335.907
2023-09-06 18:00:00+00:00,     9,   6,   18,                      698.8,                29.96,        74.0,       8,               0.0  ,                0.0
2023-09-06 19:00:00+00:00,     9,   6,   19,                      849.2,                29.95,        74.6,       9,               0.0  ,                0.0
2023-09-06 20:00:00+00:00,     9,   6,   20,                      922.6,                29.94,        74.4,       9,               0.0  ,                0.0
2023-09-06 21:00:00+00:00,     9,   6,   21,                      917.4,                29.93,        74.6,       8,               0.0  ,                0.0
